Order ID,Order Date,Region,Category,Product Name,Quantity,Unit Price,Sales,Cost,Profit,Customer Segment
ORD-106109,2023-04-14,North,Furniture,Filing Cabinet,6,307.32,1843.92,1289.43,554.49,Consumer
ORD-106110,2024-01-30,North,Furniture,Bookshelf,5,233.3,1166.5,860.1,306.4,Corporate
ORD-106111,2022-03-03,West,Furniture,Office Chair,2,95.29,190.58,142.28,48.3,Corporate
ORD-106112,2023-05-15,West,Furniture,Desk,2,110.49,220.98,170.72,50.26,Corporate
ORD-106113,2023-03-28,North,Office Supplies,Paper Ream,5,479.57,2397.85,2053.52,344.33,Home Office
ORD-106114,2023-12-22,East,Technology,Monitor,3,439.81,1319.43,796.34,523.09,Corporate
ORD-106115,2022-03-28,West,Furniture,Bookshelf,7,404.49,2831.43,1938.4,893.03,Consumer
ORD-106116,2024-11-16,East,Technology,Laptop,9,288.27,2594.43,2206.66,387.77,Home Office
ORD-106117,2023-06-12,West,Technology,Mouse,1,290.66,290.66,260.6,30.06,Consumer
ORD-106118,2023-08-17,East,Technology,Monitor,6,460.28,2761.68,1724.18,1037.5,Home Office
ORD-106119,2023-12-17,West,Office Supplies,Notebook,2,107.62,215.24,187.74,27.5,Corporate
ORD-106120,2025-02-10,South,Furniture,Office Chair,6,486.92,2921.52,2620.94,300.58,Consumer
ORD-106121,2025-05-18,South,Office Supplies,Pen Set,9,72.29,650.61,489.16,161.45,Consumer
ORD-106122,2023-04-22,West,Office Supplies,Pen Set,9,84.33,758.97,628.89,130.08,Consumer
ORD-106123,2022-11-22,West,Technology,Laptop,9,276.04,2484.36,2094.75,389.61,Home Office
ORD-106124,2024-07-09,South,Technology,Monitor,5,66.58,332.9,256.69,76.21,Corporate
ORD-106125,2022-08-06,East,Technology,Mouse,5,344.4,1722.0,1077.32,644.68,Corporate
ORD-106126,2024-03-26,West,Technology,Mouse,6,248.01,1488.06,1321.73,166.33,Consumer
ORD-106127,2022-07-10,West,Technology,Mouse,1,388.93,388.93,315.69,73.24,Corporate
ORD-106128,2025-01-23,West,Office Supplies,Pen Set,2,477.89,955.78,845.9,109.88,Corporate
ORD-106129,2023-12-24,East,Office Supplies,Stapler,4,427.92,1711.68,1387.77,323.91,Corporate
ORD-106130,2022-12-23,North,Office Supplies,Notebook,9,18.68,168.12,145.16,22.96,Consumer
ORD-106131,2024-02-24,South,Furniture,Bookshelf,6,40.88,245.28,191.36,53.92,Home Office
ORD-106132,2022-02-12,West,Furniture,Desk,7,477.0,3339.0,2659.62,679.38,Consumer
ORD-106133,2023-03-06,South,Office Supplies,Stapler,8,438.62,3508.96,2931.56,577.4,Home Office
ORD-106134,2022-05-17,South,Office Supplies,Paper Ream,9,87.29,785.61,565.27,220.34,Home Office
ORD-106135,2022-11-27,North,Furniture,Bookshelf,5,214.5,1072.5,956.36,116.14,Consumer
ORD-106136,2023-06-10,West,Technology,Laptop,8,295.37,2362.96,1844.78,518.18,Home Office
ORD-106137,2023-01-01,South,Furniture,Bookshelf,6,106.33,637.98,572.18,65.8,Corporate
ORD-106138,2024-11-10,North,Furniture,Office Chair,9,420.71,3786.39,2806.08,980.31,Corporate
ORD-106139,2025-05-09,North,Office Supplies,Pen Set,4,182.14,728.56,512.08,216.48,Home Office
ORD-106140,2025-06-27,South,Technology,Monitor,9,441.52,3973.68,2695.5,1278.18,Corporate
ORD-106141,2022-07-25,South,Office Supplies,Paper Ream,2,451.2,902.4,624.57,277.83,Corporate
ORD-106142,2024-02-08,South,Office Supplies,Pen Set,2,420.9,841.8,692.41,149.39,Consumer
ORD-106143,2024-07-08,East,Technology,Mouse,7,261.98,1833.86,1569.08,264.78,Corporate
ORD-106144,2022-09-05,East,Furniture,Office Chair,1,275.3,275.3,215.93,59.37,Consumer
ORD-106145,2024-09-25,North,Technology,Monitor,1,212.04,212.04,132.01,80.03,Corporate
ORD-106146,2024-03-26,North,Technology,Keyboard,9,332.47,2992.23,2183.77,808.46,Corporate
ORD-106147,2023-07-22,North,Technology,Mouse,6,357.39,2144.34,1652.87,491.47,Consumer
ORD-106148,2024-09-02,North,Technology,Laptop,4,158.77,635.08,459.33,175.75,Corporate
ORD-106149,2023-04-23,South,Office Supplies,Stapler,2,337.58,675.16,576.27,98.89,Corporate
ORD-106150,2022-02-04,South,Technology,Keyboard,1,452.66,452.66,400.01,52.65,Consumer
ORD-106151,2022-06-11,North,Furniture,Office Chair,1,72.04,72.04,51.22,20.82,Home Office
ORD-106152,2023-05-19,East,Furniture,Filing Cabinet,5,291.6,1458.0,1056.57,401.43,Home Office
ORD-106153,2023-04-16,South,Technology,Mouse,7,246.95,1728.65,1247.01,481.64,Home Office
ORD-106154,2023-01-19,West,Office Supplies,Notebook,6,317.22,1903.32,1148.55,754.77,Consumer
ORD-106155,2022-02-11,West,Office Supplies,Pen Set,4,323.96,1295.84,1093.72,202.12,Home Office
ORD-106156,2024-06-26,North,Furniture,Filing Cabinet,4,301.7,1206.8,785.86,420.94,Corporate
ORD-106157,2024-03-02,South,Furniture,Office Chair,3,251.27,753.81,667.47,86.34,Home Office
ORD-106158,2024-02-22,South,Office Supplies,Stapler,7,206.49,1445.43,1221.15,224.28,Corporate
ORD-106159,2023-04-07,East,Office Supplies,Stapler,5,60.33,301.65,220.73,80.92,Home Office
ORD-106160,2023-03-18,East,Furniture,Office Chair,4,486.23,1944.92,1585.5,359.42,Corporate
ORD-106161,2023-12-07,South,Technology,Laptop,6,16.44,98.64,69.67,28.97,Home Office
ORD-106162,2022-09-19,East,Technology,Mouse,9,48.21,433.89,334.18,99.71,Consumer
ORD-106163,2022-05-06,North,Office Supplies,Notebook,3,18.63,55.89,37.49,18.4,Consumer
ORD-106164,2022-10-31,South,Technology,Laptop,6,365.32,2191.92,1875.94,315.98,Consumer
ORD-106165,2025-02-24,East,Furniture,Filing Cabinet,4,119.05,476.2,355.35,120.85,Corporate
ORD-106166,2023-01-17,South,Technology,Mouse,7,106.83,747.81,666.54,81.27,Consumer
ORD-106167,2023-06-12,West,Furniture,Desk,8,455.71,3645.68,2214.79,1430.89,Corporate
ORD-106168,2023-01-20,North,Office Supplies,Pen Set,4,297.14,1188.56,1040.3,148.26,Consumer
ORD-106169,2023-07-05,South,Office Supplies,Pen Set,2,140.33,280.66,187.45,93.21,Corporate
ORD-106170,2025-04-01,South,Office Supplies,Notebook,1,234.73,234.73,155.51,79.22,Corporate
ORD-106171,2024-07-25,South,Furniture,Desk,1,338.98,338.98,285.65,53.33,Home Office
ORD-106172,2022-01-20,East,Technology,Laptop,1,41.55,41.55,28.29,13.26,Corporate
ORD-106173,2024-06-08,East,Furniture,Filing Cabinet,5,172.27,861.35,524.09,337.26,Consumer
ORD-106174,2022-02-22,East,Technology,Monitor,1,317.4,317.4,271.26,46.14,Corporate
ORD-106175,2022-08-31,West,Furniture,Desk,9,410.5,3694.5,2477.06,1217.44,Consumer
ORD-106176,2024-02-11,East,Office Supplies,Notebook,4,221.03,884.12,560.89,323.23,Consumer
ORD-106177,2024-01-20,West,Furniture,Filing Cabinet,1,94.95,94.95,82.75,12.2,Consumer
ORD-106178,2024-10-05,West,Office Supplies,Paper Ream,7,185.58,1299.06,1034.03,265.03,Home Office
ORD-106179,2023-06-03,East,Furniture,Filing Cabinet,8,374.21,2993.68,2206.0,787.68,Consumer
ORD-106180,2024-05-21,West,Furniture,Desk,6,109.71,658.26,504.69,153.57,Home Office
ORD-106181,2023-10-27,East,Office Supplies,Paper Ream,9,396.22,3565.98,2904.79,661.19,Consumer
ORD-106182,2024-08-13,South,Office Supplies,Paper Ream,2,201.61,403.22,311.24,91.98,Corporate
ORD-106183,2023-04-21,South,Furniture,Desk,6,177.29,1063.74,954.3,109.44,Home Office
ORD-106184,2024-04-06,East,Office Supplies,Paper Ream,8,34.77,278.16,217.81,60.35,Home Office
ORD-106185,2023-06-01,South,Technology,Monitor,9,184.32,1658.88,1414.5,244.38,Consumer
ORD-106186,2024-02-20,East,Office Supplies,Pen Set,1,121.58,121.58,90.04,31.54,Consumer
ORD-106187,2022-01-01,West,Furniture,Desk,7,237.0,1659.0,1040.23,618.77,Corporate
ORD-106188,2022-10-14,South,Technology,Keyboard,8,280.25,2242.0,1816.34,425.66,Consumer
ORD-106189,2024-04-12,North,Technology,Laptop,6,278.38,1670.28,1474.48,195.8,Home Office
ORD-106190,2023-06-28,East,Technology,Laptop,3,499.16,1497.48,980.55,516.93,Consumer
ORD-106191,2022-01-23,North,Technology,Monitor,3,40.4,121.2,75.69,45.51,Home Office
ORD-106192,2024-08-10,North,Furniture,Desk,5,261.95,1309.75,945.49,364.26,Consumer
ORD-106193,2024-08-09,West,Furniture,Filing Cabinet,7,479.17,3354.19,2971.35,382.84,Corporate
ORD-106194,2023-08-19,South,Technology,Mouse,6,13.83,82.98,51.16,31.82,Corporate
ORD-106195,2022-04-28,West,Furniture,Bookshelf,9,20.29,182.61,118.11,64.5,Consumer
ORD-106196,2024-06-11,West,Technology,Mouse,8,152.7,1221.6,1028.9,192.7,Consumer
ORD-106197,2023-05-27,North,Technology,Laptop,1,68.34,68.34,44.35,23.99,Corporate
ORD-106198,2025-01-22,South,Office Supplies,Pen Set,6,458.42,2750.52,2290.2,460.32,Home Office
ORD-106199,2023-04-06,South,Technology,Keyboard,7,386.77,2707.39,1912.14,795.25,Corporate
ORD-106200,2025-04-07,West,Office Supplies,Paper Ream,8,270.26,2162.08,1908.12,253.96,Corporate
ORD-106201,2023-04-21,South,Furniture,Office Chair,2,462.68,925.36,664.33,261.03,Home Office
ORD-106202,2024-12-02,East,Office Supplies,Paper Ream,4,448.01,1792.04,1391.33,400.71,Corporate
ORD-106203,2024-07-08,West,Technology,Mouse,8,20.28,162.24,120.45,41.79,Corporate
ORD-106204,2024-04-16,East,Technology,Laptop,6,455.76,2734.56,2425.01,309.55,Corporate
ORD-106205,2022-10-31,West,Furniture,Desk,1,236.84,236.84,154.08,82.76,Home Office
ORD-106206,2023-04-07,North,Technology,Laptop,7,154.93,1084.51,729.38,355.13,Corporate
ORD-106207,2022-11-03,West,Technology,Keyboard,5,62.12,310.6,206.02,104.58,Consumer
ORD-106208,2023-03-17,South,Furniture,Filing Cabinet,9,218.76,1968.84,1486.59,482.25,Corporate
ORD-106209,2024-07-19,East,Office Supplies,Paper Ream,8,36.93,295.44,260.66,34.78,Home Office
ORD-106210,2025-02-16,West,Office Supplies,Stapler,1,389.68,389.68,264.64,125.04,Consumer
ORD-106211,2025-05-19,East,Technology,Laptop,9,393.18,3538.62,2300.0,1238.62,Consumer
ORD-106212,2022-10-25,South,Technology,Keyboard,7,39.99,279.93,209.06,70.87,Home Office
ORD-106213,2025-06-25,East,Technology,Mouse,8,263.41,2107.28,1626.06,481.22,Consumer
ORD-106214,2025-01-07,South,Office Supplies,Pen Set,3,24.37,73.11,45.14,27.97,Home Office
ORD-106215,2024-09-24,East,Office Supplies,Notebook,9,385.72,3471.48,2822.35,649.13,Consumer
ORD-106216,2024-03-26,West,Furniture,Filing Cabinet,5,61.26,306.3,247.5,58.8,Consumer
ORD-106217,2024-04-06,South,Furniture,Office Chair,5,58.03,290.15,240.0,50.15,Consumer
ORD-106218,2024-04-26,South,Technology,Laptop,3,160.27,480.81,347.19,133.62,Corporate
ORD-106219,2022-10-29,North,Technology,Mouse,1,495.63,495.63,317.41,178.22,Consumer
ORD-106220,2025-02-09,South,Furniture,Office Chair,2,382.87,765.74,581.53,184.21,Home Office
ORD-106221,2025-03-06,South,Technology,Laptop,2,328.58,657.16,506.68,150.48,Home Office
ORD-106222,2022-05-20,South,Technology,Mouse,9,380.07,3420.63,2384.09,1036.54,Corporate
ORD-106223,2024-03-25,East,Furniture,Filing Cabinet,5,47.54,237.7,211.17,26.53,Consumer
ORD-106224,2025-03-31,South,Office Supplies,Paper Ream,7,116.92,818.44,503.25,315.19,Consumer
ORD-106225,2024-10-28,West,Furniture,Desk,4,239.63,958.52,597.47,361.05,Home Office
ORD-106226,2024-11-26,East,Technology,Laptop,9,206.6,1859.4,1355.42,503.98,Corporate
ORD-106227,2025-04-18,East,Office Supplies,Stapler,5,159.46,797.3,486.96,310.34,Home Office
ORD-106228,2023-05-16,East,Furniture,Office Chair,6,352.7,2116.2,1502.53,613.67,Home Office
ORD-106229,2023-02-27,West,Technology,Laptop,7,86.92,608.44,489.58,118.86,Corporate
ORD-106230,2022-07-14,North,Office Supplies,Paper Ream,3,224.98,674.94,566.86,108.08,Home Office
ORD-106231,2023-08-09,South,Furniture,Filing Cabinet,8,49.66,397.28,316.68,80.6,Consumer
ORD-106232,2023-07-07,North,Technology,Laptop,9,252.02,2268.18,1464.77,803.41,Consumer
ORD-106233,2024-07-13,East,Furniture,Filing Cabinet,9,232.33,2090.97,1788.68,302.29,Home Office
ORD-106234,2022-06-16,East,Furniture,Office Chair,1,26.13,26.13,18.0,8.13,Consumer
ORD-106235,2024-08-13,West,Furniture,Filing Cabinet,3,18.98,56.94,43.48,13.46,Corporate
ORD-106236,2025-05-15,North,Office Supplies,Notebook,4,351.34,1405.36,1238.14,167.22,Consumer
ORD-106237,2023-08-29,North,Office Supplies,Stapler,8,102.83,822.64,644.06,178.58,Home Office
ORD-106238,2023-04-19,East,Office Supplies,Notebook,8,259.95,2079.6,1250.48,829.12,Home Office
ORD-106239,2024-08-17,West,Office Supplies,Notebook,3,361.2,1083.6,935.03,148.57,Consumer
ORD-106240,2024-02-17,West,Office Supplies,Stapler,8,484.12,3872.96,2738.29,1134.67,Home Office
ORD-106241,2024-05-04,North,Technology,Mouse,9,293.47,2641.23,1726.54,914.69,Corporate
ORD-106242,2022-09-17,North,Office Supplies,Paper Ream,3,272.99,818.97,497.3,321.67,Corporate
ORD-106243,2023-06-21,West,Office Supplies,Pen Set,1,162.24,162.24,145.39,16.85,Corporate
ORD-106244,2024-02-28,South,Technology,Monitor,4,171.62,686.48,424.67,261.81,Consumer
ORD-106245,2022-07-02,West,Furniture,Filing Cabinet,8,142.22,1137.76,926.78,210.98,Corporate
ORD-106246,2023-11-10,West,Furniture,Bookshelf,5,348.58,1742.9,1509.49,233.41,Home Office
ORD-106247,2023-11-05,North,Furniture,Bookshelf,7,419.15,2934.05,2269.72,664.33,Corporate
ORD-106248,2025-03-18,South,Office Supplies,Pen Set,4,316.67,1266.68,1026.2,240.48,Corporate
ORD-106249,2024-03-25,East,Technology,Monitor,9,300.38,2703.42,1651.19,1052.23,Corporate
ORD-106250,2025-02-19,North,Office Supplies,Pen Set,7,353.52,2474.64,2031.95,442.69,Home Office
ORD-106251,2024-11-22,East,Technology,Mouse,8,278.09,2224.72,1923.26,301.46,Home Office
ORD-106252,2025-06-29,East,Office Supplies,Stapler,3,39.94,119.82,102.25,17.57,Corporate
ORD-106253,2023-01-17,East,Furniture,Desk,8,51.59,412.72,288.89,123.83,Home Office
ORD-106254,2022-03-01,North,Furniture,Filing Cabinet,4,25.07,100.28,88.28,12.0,Corporate
ORD-106255,2023-02-06,West,Technology,Mouse,5,406.73,2033.65,1722.43,311.22,Consumer
ORD-106256,2022-11-03,East,Furniture,Desk,7,421.34,2949.38,2428.94,520.44,Consumer
ORD-106257,2022-08-31,East,Technology,Keyboard,6,112.61,675.66,518.36,157.3,Home Office
ORD-106258,2022-01-05,West,Furniture,Bookshelf,7,227.0,1589.0,992.62,596.38,Consumer
ORD-106259,2022-04-03,South,Office Supplies,Pen Set,1,104.62,104.62,69.68,34.94,Consumer
ORD-106260,2022-07-25,East,Furniture,Bookshelf,8,360.75,2886.0,2369.79,516.21,Home Office
ORD-106261,2022-07-10,West,Office Supplies,Stapler,5,337.09,1685.45,1339.8,345.65,Consumer
ORD-106262,2023-01-30,South,Furniture,Filing Cabinet,1,489.42,489.42,396.19,93.23,Corporate
ORD-106263,2023-12-18,West,Office Supplies,Stapler,4,435.73,1742.92,1499.97,242.95,Consumer
ORD-106264,2023-05-14,South,Technology,Mouse,3,73.09,219.27,149.01,70.26,Consumer
ORD-106265,2024-10-18,South,Technology,Monitor,5,473.65,2368.25,1764.92,603.33,Consumer
ORD-106266,2025-02-01,North,Office Supplies,Pen Set,1,170.82,170.82,126.46,44.36,Consumer
ORD-106267,2022-01-06,South,Office Supplies,Pen Set,9,456.77,4110.93,3484.55,626.38,Consumer
ORD-106268,2022-07-22,West,Technology,Laptop,3,456.69,1370.07,965.54,404.53,Home Office
ORD-106269,2022-09-23,North,Office Supplies,Paper Ream,5,64.41,322.05,287.05,35.0,Consumer
ORD-106270,2023-02-15,West,Technology,Laptop,8,200.03,1600.24,1365.85,234.39,Consumer
ORD-106271,2024-06-04,South,Office Supplies,Paper Ream,4,278.05,1112.2,845.12,267.08,Home Office
ORD-106272,2023-01-08,South,Technology,Keyboard,5,248.02,1240.1,856.93,383.17,Consumer
ORD-106273,2023-09-15,West,Office Supplies,Pen Set,3,17.93,53.79,33.51,20.28,Home Office
ORD-106274,2025-05-17,North,Furniture,Desk,3,358.45,1075.35,818.23,257.12,Home Office
ORD-106275,2024-07-07,North,Technology,Mouse,2,315.15,630.3,399.33,230.97,Corporate
ORD-106276,2022-03-12,South,Furniture,Office Chair,8,377.75,3022.0,1988.36,1033.64,Consumer
ORD-106277,2023-09-28,East,Technology,Monitor,1,257.98,257.98,161.38,96.6,Corporate
ORD-106278,2024-11-03,South,Office Supplies,Paper Ream,3,445.81,1337.43,1169.02,168.41,Corporate
ORD-106279,2022-07-04,East,Technology,Monitor,2,56.73,113.46,82.51,30.95,Home Office
ORD-106280,2022-08-28,West,Furniture,Desk,6,430.55,2583.3,2189.1,394.2,Consumer
ORD-106281,2025-04-16,South,Furniture,Office Chair,8,437.24,3497.92,3119.4,378.52,Home Office
ORD-106282,2024-03-20,West,Technology,Monitor,9,10.42,93.78,83.84,9.94,Corporate
ORD-106283,2023-06-28,East,Furniture,Office Chair,7,99.01,693.07,558.61,134.46,Corporate
ORD-106284,2024-01-15,East,Office Supplies,Pen Set,2,309.35,618.7,521.68,97.02,Consumer
ORD-106285,2025-03-17,North,Technology,Mouse,8,396.14,3169.12,2596.56,572.56,Home Office
ORD-106286,2024-12-13,East,Technology,Keyboard,1,223.55,223.55,144.1,79.45,Corporate
ORD-106287,2024-06-21,West,Furniture,Desk,9,438.39,3945.51,3412.34,533.17,Corporate
ORD-106288,2025-06-06,South,Furniture,Bookshelf,8,492.42,3939.36,2475.86,1463.5,Home Office
ORD-106289,2025-03-25,North,Furniture,Filing Cabinet,8,66.07,528.56,449.42,79.14,Corporate
ORD-106290,2023-09-19,South,Office Supplies,Stapler,9,314.42,2829.78,2156.22,673.56,Home Office
ORD-106291,2023-05-08,North,Furniture,Filing Cabinet,8,170.21,1361.68,1074.19,287.49,Consumer
ORD-106292,2024-07-15,North,Technology,Laptop,3,18.63,55.89,41.01,14.88,Home Office
ORD-106293,2023-10-17,West,Office Supplies,Pen Set,5,221.96,1109.8,721.29,388.51,Home Office
ORD-106294,2022-07-30,North,Technology,Laptop,5,221.76,1108.8,902.75,206.05,Home Office
ORD-106295,2022-03-31,West,Technology,Mouse,1,440.91,440.91,357.26,83.65,Corporate
ORD-106296,2022-04-19,East,Furniture,Desk,6,338.72,2032.32,1665.53,366.79,Consumer
ORD-106297,2025-01-06,West,Office Supplies,Stapler,7,393.79,2756.53,2218.06,538.47,Consumer
ORD-106298,2024-11-05,North,Technology,Laptop,1,482.25,482.25,429.2,53.05,Home Office
ORD-106299,2022-01-09,West,Technology,Keyboard,4,299.02,1196.08,768.37,427.71,Corporate
ORD-106300,2023-10-01,East,Technology,Keyboard,9,463.12,4168.08,2724.32,1443.76,Consumer
ORD-106301,2023-03-13,East,Technology,Keyboard,8,288.2,2305.6,1680.55,625.05,Consumer
ORD-106302,2022-07-07,North,Furniture,Bookshelf,4,399.27,1597.08,1308.94,288.14,Corporate
ORD-106303,2023-10-30,South,Office Supplies,Paper Ream,6,400.27,2401.62,2103.4,298.22,Consumer
ORD-106304,2024-02-17,South,Technology,Keyboard,1,494.29,494.29,385.43,108.86,Consumer
ORD-106305,2024-06-16,East,Technology,Mouse,5,42.19,210.95,174.39,36.56,Corporate
ORD-106306,2022-10-10,South,Furniture,Desk,7,72.45,507.15,374.94,132.21,Home Office
ORD-106307,2022-02-26,South,Technology,Mouse,1,368.03,368.03,328.32,39.71,Corporate
ORD-106308,2022-07-15,West,Furniture,Desk,9,221.18,1990.62,1277.05,713.57,Corporate
ORD-106309,2023-05-07,East,Office Supplies,Pen Set,6,230.07,1380.42,1197.09,183.33,Home Office
ORD-106310,2025-06-30,East,Furniture,Filing Cabinet,4,234.99,939.96,749.77,190.19,Consumer
ORD-106311,2024-03-20,East,Furniture,Bookshelf,9,104.33,938.97,794.08,144.89,Corporate
ORD-106312,2022-01-04,West,Office Supplies,Pen Set,3,279.66,838.98,701.25,137.73,Home Office
ORD-106313,2023-04-14,North,Office Supplies,Pen Set,9,264.53,2380.77,1905.77,475.0,Consumer
ORD-106314,2024-04-04,East,Office Supplies,Pen Set,2,290.92,581.84,469.3,112.54,Home Office
ORD-106315,2022-03-01,West,Office Supplies,Paper Ream,9,121.76,1095.84,665.36,430.48,Home Office
ORD-106316,2024-02-22,East,Office Supplies,Paper Ream,5,353.86,1769.3,1256.95,512.35,Corporate
ORD-106317,2025-03-15,West,Technology,Laptop,9,55.86,502.74,361.95,140.79,Home Office
ORD-106318,2023-04-08,South,Furniture,Office Chair,2,188.57,377.14,242.92,134.22,Home Office
ORD-106319,2022-01-28,South,Technology,Keyboard,5,119.95,599.75,503.03,96.72,Home Office
ORD-106320,2023-11-07,East,Furniture,Bookshelf,4,373.13,1492.52,1038.41,454.11,Consumer
ORD-106321,2023-11-28,West,Office Supplies,Stapler,4,139.34,557.36,345.52,211.84,Consumer
ORD-106322,2023-07-31,West,Technology,Laptop,4,91.52,366.08,235.87,130.21,Corporate
ORD-106323,2025-04-17,East,Technology,Mouse,9,101.92,917.28,764.23,153.05,Corporate
ORD-106324,2025-04-30,North,Office Supplies,Stapler,2,152.35,304.7,243.12,61.58,Consumer
ORD-106325,2023-04-05,North,Technology,Mouse,3,174.0,522.0,323.3,198.7,Consumer
ORD-106326,2024-04-19,East,Technology,Mouse,9,478.54,4306.86,3518.09,788.77,Consumer
ORD-106327,2022-05-25,South,Office Supplies,Stapler,2,417.22,834.44,525.42,309.02,Consumer
ORD-106328,2025-06-04,South,Technology,Monitor,9,362.51,3262.59,2505.58,757.01,Consumer
ORD-106329,2023-01-17,East,Furniture,Office Chair,1,218.3,218.3,142.5,75.8,Home Office
ORD-106330,2024-05-09,West,Furniture,Desk,5,278.78,1393.9,1165.79,228.11,Consumer
ORD-106331,2022-08-03,West,Furniture,Filing Cabinet,8,261.98,2095.84,1313.89,781.95,Corporate
ORD-106332,2025-04-05,East,Furniture,Bookshelf,8,86.23,689.84,449.58,240.26,Consumer
ORD-106333,2025-03-12,South,Office Supplies,Stapler,6,318.27,1909.62,1593.9,315.72,Consumer
ORD-106334,2022-09-05,West,Technology,Mouse,3,83.03,249.09,175.32,73.77,Home Office
ORD-106335,2024-08-15,North,Furniture,Filing Cabinet,2,362.54,725.08,642.26,82.82,Consumer
ORD-106336,2022-05-25,West,Technology,Keyboard,1,260.4,260.4,160.68,99.72,Corporate
ORD-106337,2023-12-15,East,Office Supplies,Pen Set,2,429.78,859.56,658.07,201.49,Home Office
ORD-106338,2025-06-19,West,Furniture,Office Chair,3,487.39,1462.17,1240.79,221.38,Corporate
ORD-106339,2022-01-26,North,Technology,Laptop,4,29.65,118.6,90.85,27.75,Home Office
ORD-106340,2024-10-08,East,Office Supplies,Paper Ream,9,192.23,1730.07,1277.34,452.73,Corporate
ORD-106341,2023-06-04,West,Technology,Laptop,5,452.83,2264.15,1414.07,850.08,Consumer
ORD-106342,2023-03-04,North,Furniture,Desk,1,479.23,479.23,308.78,170.45,Home Office
ORD-106343,2022-06-30,East,Technology,Keyboard,3,280.25,840.75,709.22,131.53,Home Office
ORD-106344,2022-11-25,East,Technology,Laptop,4,93.66,374.64,322.6,52.04,Consumer
ORD-106345,2023-08-13,North,Office Supplies,Pen Set,9,271.96,2447.64,2120.87,326.77,Consumer
ORD-106346,2023-04-10,West,Office Supplies,Paper Ream,5,244.83,1224.15,840.03,384.12,Consumer
ORD-106347,2022-01-21,North,Technology,Laptop,7,229.58,1607.06,1120.73,486.33,Home Office
ORD-106348,2022-07-30,East,Technology,Mouse,2,114.59,229.18,201.77,27.41,Consumer
ORD-106349,2023-07-27,West,Furniture,Desk,8,203.54,1628.32,1294.6,333.72,Corporate
ORD-106350,2022-11-05,South,Office Supplies,Notebook,5,350.51,1752.55,1135.79,616.76,Corporate
ORD-106351,2023-01-07,West,Office Supplies,Paper Ream,6,176.07,1056.42,715.02,341.4,Home Office
ORD-106352,2022-11-17,West,Technology,Monitor,1,371.19,371.19,321.54,49.65,Home Office
ORD-106353,2023-11-07,South,Furniture,Desk,2,61.08,122.16,98.18,23.98,Home Office
ORD-106354,2024-06-19,East,Office Supplies,Notebook,5,190.57,952.85,728.69,224.16,Consumer
ORD-106355,2025-03-28,North,Furniture,Bookshelf,6,221.7,1330.2,953.12,377.08,Corporate
ORD-106356,2024-05-31,South,Technology,Monitor,7,111.96,783.72,560.56,223.16,Home Office
ORD-106357,2022-08-30,West,Furniture,Bookshelf,6,377.91,2267.46,1838.21,429.25,Home Office
ORD-106358,2023-09-14,East,Office Supplies,Pen Set,1,386.13,386.13,290.19,95.94,Consumer
ORD-106359,2023-06-14,West,Office Supplies,Notebook,9,24.84,223.56,154.29,69.27,Consumer
ORD-106360,2022-11-19,West,Furniture,Office Chair,6,140.57,843.42,573.77,269.65,Corporate
ORD-106361,2025-04-09,North,Technology,Keyboard,3,388.39,1165.17,1022.98,142.19,Home Office
ORD-106362,2022-05-15,South,Office Supplies,Pen Set,6,346.64,2079.84,1650.96,428.88,Home Office
ORD-106363,2024-02-18,North,Furniture,Bookshelf,9,72.76,654.84,395.29,259.55,Home Office
ORD-106364,2023-05-25,South,Technology,Keyboard,5,252.77,1263.85,1104.39,159.46,Consumer
ORD-106365,2024-06-11,South,Technology,Keyboard,9,92.78,835.02,736.91,98.11,Corporate
ORD-106366,2023-07-28,North,Office Supplies,Pen Set,9,360.74,3246.66,2097.5,1149.16,Corporate
ORD-106367,2024-04-26,West,Office Supplies,Stapler,7,327.4,2291.8,1863.35,428.45,Consumer
ORD-106368,2023-03-31,North,Furniture,Bookshelf,4,242.07,968.28,669.81,298.47,Consumer
ORD-106369,2024-03-18,West,Office Supplies,Paper Ream,1,334.56,334.56,265.86,68.7,Consumer
ORD-106370,2024-08-26,East,Office Supplies,Notebook,4,116.83,467.32,415.19,52.13,Home Office
ORD-106371,2023-06-19,North,Office Supplies,Notebook,5,15.11,75.55,49.97,25.58,Corporate
ORD-106372,2024-03-15,North,Technology,Keyboard,4,16.45,65.8,54.01,11.79,Consumer
ORD-106373,2024-09-29,South,Furniture,Office Chair,6,90.92,545.52,483.88,61.64,Consumer
ORD-106374,2023-11-03,West,Office Supplies,Paper Ream,6,305.61,1833.66,1306.73,526.93,Corporate
ORD-106375,2023-02-22,North,Furniture,Desk,4,346.96,1387.84,1069.66,318.18,Corporate
ORD-106376,2024-07-28,North,Furniture,Desk,8,400.99,3207.92,2474.7,733.22,Consumer
ORD-106377,2022-06-02,South,Office Supplies,Stapler,1,298.83,298.83,184.26,114.57,Home Office
ORD-106378,2025-05-30,North,Furniture,Office Chair,4,328.06,1312.24,908.3,403.94,Corporate
ORD-106379,2025-01-06,North,Office Supplies,Notebook,4,50.36,201.44,172.65,28.79,Corporate
ORD-106380,2024-06-24,West,Office Supplies,Stapler,2,483.91,967.82,856.51,111.31,Corporate
ORD-106381,2024-08-05,South,Office Supplies,Paper Ream,4,227.62,910.48,755.27,155.21,Consumer
